edge,r,p,q
e2552,0.0983432533939769,0.006919623643489083,0.007935714067855737
e2553,0.2309299266635729,1.4243415843332782e-10,4.479911099768016e-10
e2554,0.32036383496728804,1.9665292145503595e-19,4.508517438888497e-18
e2555,0.13340891543811895,0.00024141997231702262,0.0003138806643870868
e2556,0.17884570377839898,7.836282546477768e-07,1.365516836032466e-06
e2557,0.2327842872416154,1.0048448639931947e-10,3.242486264547523e-10
e2558,0.25361450320516804,1.621978098098487e-12,7.374312120667099e-12
e2559,0.2436559931065474,1.2234042701037063e-11,4.676478097399876e-11
e2560,0.2867260867249715,1.023482708746793e-15,9.32568951651153e-15
e2561,0.3027576043050704,1.9917799335576597e-17,2.709958523122555e-16
e2562,0.18606222615152343,2.71554048231478e-07,5.038155472502715e-07
e2563,0.26932350537890465,5.5822762313532215e-14,3.4542069963908304e-13
e2564,0.25599578189196154,9.874124983157431e-13,4.685147524197255e-12
e2565,0.11031275502285721,0.0024350134268553347,0.002886908977922023
e2566,0.07438554882550483,0.04128672136857694,0.04495790726318364
e2567,0.224600495176255,4.581999641503508e-10,1.3205116211898447e-09
e2568,0.14922623012084477,3.9372530420691305e-05,5.5540749654196995e-05
e2569,0.06638522537356444,0.06866021557676072,0.07390006436137911
e2570,0.22727970656847535,2.8060042683772434e-10,8.369227359218697e-10
e2571,0.14635832912609498,5.548071299020148e-05,7.6949134966895e-05
e2572,0.10967122645094633,0.002581967150151024,0.0030558550189131307
e2573,0.2981429626886482,6.350478863018847e-17,7.705763986224089e-16
e2574,0.07220810575673457,0.04761978481226469,0.051673140180166166
e2575,0.16813598513513653,3.4977051010599807e-06,5.575929785395627e-06
e2576,0.0940284457827328,0.009832774308477435,0.011169142573132083
e2577,0.2410046699544971,2.064210124535032e-11,7.564968964686398e-11
e2578,0.28164701450622814,3.3864394394508956e-15,2.7354364917751767e-14
e2579,0.2504338678146593,3.122443177740885e-12,1.3342628137651624e-11
e2580,-0.025582222240584596,0.483336528823505,0.4952575523190232
e2581,0.19661486941329484,5.343165765477908e-08,1.0998034622777241e-07
e2582,0.26726511395693386,8.792689910499992e-14,5.226240418726101e-13
e2583,0.24525628658758744,8.894877257637653e-12,3.4912831839642856e-11
e2584,0.2758231467428792,1.2959500797523347e-14,9.256786283945247e-14
e2585,0.12307100527490134,0.000713246370554506,0.0008855504600720407
e2586,0.2152472939320607,2.4190168512904514e-09,6.161325398781516e-09
e2587,0.3218050880575132,1.3289740536278344e-19,3.201765577142119e-18
e2588,0.19649127531823035,5.448752673523834e-08,1.1200307633831659e-07
e2589,0.11503849077340907,0.001566829011999054,0.0018885461743659098
e2590,0.2984540582061654,5.876828019960051e-17,7.201285566330358e-16
e2591,0.23674368063015414,4.723230867033541e-11,1.6166545279320167e-10
e2592,0.31701822353645503,4.844086977125126e-19,1.0072866336968653e-17
e2593,0.135104237038193,0.00020058694295857724,0.000263043173962154
e2594,0.25677066703491364,8.392267360949568e-13,4.036889545150989e-12
e2595,0.10099395990656815,0.0055397093455554795,0.006401499098574649
e2596,0.28769476723432263,8.12381906999943e-16,7.557924239971419e-15
e2597,0.17725114047321336,9.848165513719312e-07,1.6931187362679423e-06
e2598,0.10884887898392434,0.0027821683595786106,0.003285570610385992
e2599,0.22264291112712895,6.530845866663924e-10,1.8315083532498883e-09
e2600,0.07661170416905355,0.03556315556861033,0.038878580223883186
e2601,0.20511458414806957,1.3496085439961684e-08,3.0582111165479104e-08
e2602,0.23836910128258482,3.450832536610016e-11,1.2122077224808354e-10
e2603,0.0687000189136642,0.05952692569477038,0.06422259806592197
e2604,0.1444066399070925,6.981364738699895e-05,9.572079254521698e-05
e2605,0.22432259445237,4.819386299438062e-10,1.3827247312401592e-09
e2606,0.10782329246601276,0.0030516406716291013,0.003592289225993441
e2607,0.12071985036341402,0.0009024410728384343,0.001110130268250284
e2608,0.2551198872287412,1.1858780525531251e-12,5.542267084501453e-12
e2609,0.18671569382151532,2.4619421391620663e-07,4.5949279821640393e-07
e2610,0.29086864053214967,3.78730266415737e-16,3.804508986205536e-15
e2611,0.25179223419207836,2.363172725368762e-12,1.0395034755711398e-11
e2612,0.24716932007378792,6.058467960484663e-12,2.4548460268827435e-11
e2613,0.2638200537905921,1.8645181336952936e-13,1.0332473088425603e-12
e2614,0.04763369239089454,0.1916619102499508,0.20116413575812347
e2615,0.3092767300535139,3.735340911078702e-18,6.138173751483582e-17
e2616,0.15977541328630387,1.0557927306998784e-05,1.5890391272823764e-05
e2617,0.2987710474189424,5.429996718695614e-17,6.711610851058553e-16
e2618,0.05250668336946891,0.15002953375542608,0.15847068586693094
e2619,0.23026529539759524,1.6128885881070935e-10,5.024496384366181e-10
e2620,0.1493198648392126,3.8929964587479944e-05,5.493591655728626e-05
e2621,0.05441935370232696,0.13571542592783614,0.14369443873178714
e2622,0.3268930446646484,3.27592772056884e-20,9.530842344929811e-19
e2623,0.16552469167665448,4.968226402336147e-06,7.774972028540004e-06
e2624,-0.04741290585213455,0.19373133239915874,0.20328254757412384
e2625,0.2887557516877819,6.30135284826747e-16,6.037435677291174e-15
e2626,0.29754485437090455,7.369065202795327e-17,8.760119327098387e-16
e2627,0.12672203974766358,0.0004909535501451799,0.0006196470887225902
e2628,0.30940303384044077,3.6146477273481736e-18,5.954593524356678e-17
e2629,0.15986013491841763,1.044325761071333e-05,1.57291110215438e-05
e2630,0.2705466698609973,4.253613370346272e-14,2.694903090413588e-13
e2631,0.27587954612572596,1.2794112355634181e-14,9.148502906112835e-14
e2632,0.29246726910163906,2.569230449332706e-16,2.6824599129968966e-15
e2633,0.06176253109933825,0.09033797457472592,0.09656366192388924
e2634,0.027420742823560114,0.45244829899916356,0.464420547278246
e2635,0.21165193044115987,4.496011805062464e-09,1.0944420173791198e-08
e2636,0.29885671963116867,5.3150862080975524e-17,6.581842908596223e-16
e2637,0.29596416384609686,1.0899995783686179e-16,1.2423248344522047e-15
e2638,0.18926324715288778,1.6743577264337405e-07,3.205360149690374e-07
e2639,0.19128805638523477,1.2278318242687384e-07,2.390787994417602e-07
e2640,0.30758566665383735,5.789595025868711e-18,9.015097106008399e-17
e2641,0.18378555670262323,3.810889775082979e-07,6.927624602553327e-07
e2642,0.1844179121818392,3.4700181815485303e-07,6.340406006134951e-07
e2643,0.11677179425807678,0.0013274372409448592,0.0016102408469858397
e2644,0.2235429745093479,5.551102630236495e-10,1.5776484196187698e-09
e2645,0.24087130935676565,2.1188981210738006e-11,7.744833983992026e-11
e2646,0.26324155852228714,2.1131000009740482e-13,1.155873832308509e-12
e2647,0.1453311787904362,6.26357720042917e-05,8.63732148073872e-05
e2648,0.27842763381391755,7.139131483035747e-15,5.3875129507929986e-14
e2649,0.12934051015415332,0.0003733010034538316,0.00047683997488486094
e2650,0.2582190028905064,6.183760519412063e-13,3.0611152819975137e-12
e2651,0.2955507161850468,1.207039567014518e-16,1.3609114664922895e-15
e2652,0.23600176044412285,5.446611440880245e-11,1.842072870046174e-10
e2653,0.23761701813868316,3.9913694588185885e-11,1.3842497774571262e-10
e2654,0.022091266570757166,0.5449997343522153,0.5562647952817912
e2655,0.24176055024824672,1.7793411250847214e-11,6.609835428259465e-11
e2656,0.17949565519615793,7.135154861542188e-07,1.2503485535812748e-06
e2657,0.153712579704078,2.2733836456603137e-05,3.294279075849431e-05
e2658,0.23151766739112295,1.2756500687790323e-10,4.0467776771405617e-10
e2659,0.2834259801527672,2.2332577815605932e-15,1.8720231614598064e-14
e2660,0.17664007505051116,1.0743695489819781e-06,1.838029059898673e-06
e2661,0.14380261801332844,7.491526008261987e-05,0.00010236292746801258
e2662,0.15536750504275465,1.849188317010973e-05,2.705797610920468e-05
e2663,0.1570840554460258,1.4892740848039846e-05,2.2044446807199713e-05
e2664,0.3096121280871306,3.4232332883140343e-18,5.667416176160506e-17
e2665,0.30771554160608655,5.5985479277511644e-18,8.744984596722775e-17
e2666,0.28977666849019856,4.929829810298784e-16,4.835072115571503e-15
e2667,0.11135196248997302,0.002213097296358413,0.0026341668878241773
e2668,0.14863938309529467,4.225667707952493e-05,5.936099632094777e-05
e2669,0.2520659786663658,2.233696933643121e-12,9.875709615529462e-12
e2670,0.11773328723296539,0.001209643439330315,0.001473008471586909
e2671,0.2610585228174203,3.379365188417478e-13,1.7632241019797538e-12
e2672,0.2733371524433664,2.27604826842979e-14,1.53380834885719e-13
e2673,0.23815479780859158,3.597111295477205e-11,1.2598119461456595e-10
e2674,0.3101485281144328,2.9766789231610813e-18,5.03278764408713e-17
e2675,0.13983720543130868,0.00011821087509614513,0.00015815492903141644
e2676,0.2514072077727303,2.557792437212668e-12,1.1169644393357932e-11
e2677,0.12722553280557694,0.00046594493825115384,0.0005896911899769754
e2678,0.26268860851286147,2.380943878719116e-13,1.2878712472549718e-12
e2679,0.3191864817176369,2.7042097736102334e-19,5.9993059637506846e-18
e2680,-0.018311717693018842,0.6158811687169914,0.6266507443229434
e2681,-0.0018920193428734787,0.9586622350879848,0.9602062853961595
e2682,0.29837318046855804,5.996511410650257e-17,7.338903878963107e-16
e2683,0.28200440084884815,3.1154792584390644e-15,2.5419449464098967e-14
e2684,0.13782422306546208,0.00014832956790690626,0.0001967707753714709
e2685,0.08825226773470729,0.0154174490375981,0.017276154955132732
e2686,0.1797139411648803,6.913517385111034e-07,1.2147183115284264e-06
e2687,0.02987885000760014,0.41294526820948585,0.42514412734071955
e2688,0.14082394045145127,0.00010564573940437868,0.00014209869646144882
e2689,0.19423933217387876,7.765844582642185e-08,1.5578659999453576e-07
e2690,0.2221231430267856,7.17128120135103e-10,1.9953648756555575e-09
e2691,0.19807289364542854,4.237712110951273e-08,8.861035095926272e-08
e2692,0.157089729627339,1.4882032136281289e-05,2.203187319684553e-05
e2693,0.04682951428103062,0.19927813388883664,0.2089926147239973
e2694,0.2997238632482452,4.27870726852234e-17,5.372004709375051e-16
e2695,0.19695012642013818,5.0666229307423854e-08,1.0465621374483441e-07
e2696,0.1871245834428778,2.31504308407678e-07,4.3379809202568664e-07
e2697,-0.009540064979566913,0.793816064957025,0.8008587930364915
e2698,0.08233542653898934,0.023856181663772357,0.026368474511723503
e2699,0.17146657444479974,2.2181222710330347e-06,3.634170360082117e-06
e2700,0.1193050155083355,0.0010376520348895021,0.0012697869569733792
e2701,0.08588742371506533,0.01841009407204033,0.02052671851376079
e2702,0.18427524390338845,3.5442576589377945e-07,6.468335235955807e-07
e2703,0.11564520839142828,0.0014788535439366703,0.0017869442907486636
e2704,0.1737633716604426,1.6119700589523033e-06,2.6922538122661214e-06
e2705,0.1982890998777976,4.0939172535844506e-08,8.575679299613743e-08
e2706,0.07543693984068987,0.0384931921954593,0.04200101571935739
e2707,0.13943949713298204,0.00012366246827414968,0.00016521538225280823
e2708,-0.001225285077923952,0.9732224268025723,0.974201523811428
e2709,-0.0007371435640108079,0.9838884220151294,0.9845810921301958
e2710,0.19360567095268458,8.57364908438347e-08,1.7090615724655016e-07
e2711,0.11471930729586503,0.0016150181905215054,0.0019445100430407767
e2712,0.1717599836008779,2.1299896553161108e-06,3.497260242639489e-06
e2713,0.23032336453348648,1.5954890970223647e-10,4.97262850912217e-10
e2714,0.11238220025473926,0.002011504134547157,0.002403706976369929
e2715,0.14738920746768855,4.9081459280698244e-05,6.846015558182485e-05
e2716,0.10827135692805832,0.002931116773947306,0.0034553180381228237
e2717,0.13615026776901154,0.00017872369195302793,0.0002355833258173979
e2718,0.23139996689447975,1.3041600755192903e-10,4.12866457251573e-10
e2719,0.01499084096247045,0.6812917678019413,0.6909089425296149
e2720,0.08524705678407168,0.019303100996317463,0.02148988586443175
e2721,0.2146967967896566,2.6617193617414603e-09,6.721001814319891e-09
e2722,0.09643169319017424,0.008098283210990318,0.00924588846234695
e2723,0.15599455676845336,1.7090548924298215e-05,2.5103478269378098e-05
e2724,0.04628222371517933,0.20458615146431358,0.21448026625960598
e2725,0.04072910541134001,0.2643161836386374,0.2754302798559399
e2726,0.14277409866673463,8.442056150959425e-05,0.0001147363184019209
e2727,0.08188057116002934,0.02464557127813773,0.02721076722342104
e2728,0.1860497294077563,2.7206274534747215e-07,5.047122804525679e-07
e2729,0.19243412224481884,1.028603751370541e-07,2.0253740754764185e-07
e2730,0.24831315601731407,4.8080485775647085e-12,1.9809558321643414e-11
e2731,-0.07134641209190744,0.050341842403751405,0.054537935090784626
e2732,0.24057223736853703,2.246738345149792e-11,8.176702518825465e-11
e2733,0.14554118579873532,6.110547688958937e-05,8.43740625938682e-05
e2734,0.06835526344865109,0.060819789347374795,0.06560322012102328
e2735,0.23658636666104085,4.8683182454852933e-11,1.6631679499597824e-10
e2736,0.2487962469881838,4.359293807939819e-12,1.810307737437446e-11
e2737,-0.02613032295446638,0.4740103707534274,0.4860016681948171
e2738,0.11842980610206967,0.0011304156984131438,0.0013792319067088634
e2739,0.18614018447991376,2.68401285319162e-07,4.983378967952347e-07
e2740,0.22785013243353155,2.525804130804024e-10,7.592674048791551e-10
e2741,0.15244499545725435,2.6591871158257104e-05,3.821057376339926e-05
e2742,0.21532165394615627,2.387929356453497e-09,6.088378500118462e-09
e2743,0.15269446474552328,2.578657647055177e-05,3.7112379530193114e-05
e2744,0.1347458520935877,0.00020863742889881817,0.00027311438199490075
e2745,0.1519838775350376,2.814359914725678e-05,4.032672976889472e-05
e2746,0.14409176556949327,7.243070490278104e-05,9.913143243227942e-05
e2747,0.037852517538701495,0.29957218113514444,0.311304773085607
e2748,0.1620335545043616,7.876552304255208e-06,1.202942370335216e-05
e2749,0.10165351855813372,0.005237365394290516,0.006061624482167109
e2750,0.267777382335813,7.855539384444346e-14,4.71427122287221e-13
e2751,0.18629482105223893,2.62251609037325e-07,4.875111648615383e-07
e2752,0.20590597390032,1.1837035240765868e-08,2.7007223262008804e-08
e2753,0.29670038784472713,9.085978601377623e-17,1.0573741179380978e-15
e2754,0.14923426241038346,3.933437961451068e-05,5.5490865895984864e-05
e2755,0.13122904278184133,0.000305396481563067,0.00039333311650411196
e2756,0.16152842558879116,8.412977303239156e-06,1.2802496622654982e-05
e2757,0.12529988645919315,0.0005685017708464199,0.0007130008974502903
e2758,0.11485435816927785,0.001594464910081681,0.0019208094745823267
e2759,0.07786631299024058,0.032645830415445005,0.035783642262041074
e2760,0.12315184545387853,0.0007074483286416072,0.0008789549690933373
e2761,0.22686589274458643,3.0280068431816007e-10,8.989607068374437e-10
e2762,0.21084103032424706,5.162820674161395e-09,1.2454858942394443e-08
e2763,0.0533185703306136,0.14381909445799063,0.15203994792360886
e2764,0.156335281560528,1.637205922777137e-05,2.4094363158752422e-05
e2765,-0.07392595905078009,0.04256063173121454,0.04629949004816976
e2766,0.10759361448982953,0.003115154388052023,0.003664670863220339
e2767,0.17397867959870086,1.5641131289818359e-06,2.6171572577767203e-06
e2768,0.08635088223097627,0.017786504043855914,0.019852567753252157
e2769,0.12254566207674322,0.000752011819317013,0.0009316463428007569
e2770,0.11205862158270458,0.002072932062175922,0.0024739923256147803
e2771,0.06609914516783795,0.0698648416476567,0.07514784869944156
e2772,0.18915963982901918,1.700991664445557e-07,3.2532180800063993e-07
e2773,0.06522490823096562,0.07365375788880951,0.07913772377232921
e2774,0.21498338151354343,2.532557913110715e-09,6.425845017327965e-09
e2775,0.11194408129337854,0.0020950846215260985,0.0024989321486675476
e2776,0.160301315786625,9.86505605004549e-06,1.4888109767625152e-05
e2777,0.19697609118616644,5.0457928753110133e-08,1.0426924010248096e-07
e2778,0.2532888162983594,1.7352133738116496e-12,7.851465697783499e-12
e2779,0.17399155523898108,1.561294856557385e-06,2.612661255086778e-06
e2780,0.15034637566018616,3.4377264834676656e-05,4.877076853283421e-05
e2781,0.17972167895628074,6.905783573357255e-07,1.2134666058261313e-06
e2782,0.17849687438338652,8.239421680991956e-07,1.4317542040843517e-06
e2783,0.10947204119977046,0.00262921417411814,0.003109739201482971
e2784,0.08030797444418473,0.02755123605289392,0.030336391160990926
e2785,0.08690593941128064,0.01706403978980621,0.01907032308714643
e2786,0.20960740541646822,6.364965063081192e-09,1.5149901917503106e-08
e2787,0.1451116735754656,6.42739398242597e-05,8.849729485247133e-05
e2788,0.20790951743470965,8.472506457527828e-09,1.973348297106786e-08
e2789,0.14086253118670433,0.00010518085588988181,0.00014150209790485724
e2790,0.12894011992746932,0.00038940056732345317,0.0004962263889431813
e2791,0.15139160250749897,3.026297069519285e-05,4.321110115766218e-05
e2792,0.29603223031037834,1.0718328089152413e-16,1.225127679345968e-15
e2793,0.18101308142379566,5.725232826775727e-07,1.0167065255473582e-06
e2794,0.21396080712326523,3.0234546265260413e-09,7.560536198525787e-09
e2795,0.21054188225344111,5.432290306254952e-09,1.3055866798849463e-08
e2796,0.187142912670258,2.3086600146534773e-07,4.327650178184269e-07
e2797,0.09987175201031123,0.00609042737051738,0.00701507811965595
e2798,0.2005184578815757,2.8613550337415637e-08,6.142498939747261e-08
e2799,0.11148768006496924,0.002185523220056427,0.0026027475810366787
e2800,0.09907803564294397,0.006509147896432847,0.007483075860139437
e2801,0.1451484198651151,6.399691069331627e-05,8.814025349830395e-05
e2802,0.14772322348116806,4.71624312329467e-05,6.595448921543494e-05
e2803,0.2746253426250767,1.70118249291976e-14,1.176108560254958e-13
e2804,0.1804356123081667,6.226917587662245e-07,1.1005920596365455e-06
e2805,0.10303140156977546,0.004653246960125687,0.0054050673888922
e2806,0.13473417293383055,0.00020890480759632005,0.00027339814098866573
e2807,0.16571291382900077,4.8449924085146544e-06,7.592357581655377e-06
e2808,0.18617678128262005,2.669334481940043e-07,4.957976123819942e-07
e2809,0.2011980983409215,2.563249037287321e-08,5.543816524510128e-08
e2810,0.17479700522829647,1.3943600877913538e-06,2.3501114378798966e-06
e2811,0.16222180878703046,7.685110342397888e-06,1.1748766675402778e-05
e2812,0.15556557988712078,1.8037831786592115e-05,2.642078997152827e-05
e2813,0.10714858687358915,0.003241654104914186,0.003806958789483169
e2814,0.054569259534280004,0.13463964088429092,0.1425933397337621
e2815,0.1533411472596638,2.3805460110602836e-05,3.440545110037014e-05
e2816,0.17853292684795222,8.196849925665197e-07,1.4247297888089566e-06
e2817,0.16607651104924068,4.615160335925833e-06,7.2550510059976365e-06
e2818,0.0754585370263651,0.03843753219405782,0.0419448832343579
e2819,0.16054123910059692,9.563561453889762e-06,1.4458320514503247e-05
e2820,0.18543886517063518,2.980801441228869e-07,5.505146049230115e-07
e2821,0.16939847614343922,2.94614995704901e-06,4.7430130365888925e-06
e2822,0.1849890802845414,3.187529044836843e-07,5.861919230408759e-07
e2823,0.16977658234765713,2.797870860157152e-06,4.514524456103731e-06
e2824,0.08980235913083279,0.01369593018023124,0.015406953679287828
e2825,0.16752057260745515,3.8011450415346194e-06,6.029598311418454e-06
e2826,0.13221614321976374,0.00027467983289442585,0.0003549895229639612
e2827,-0.0054365981878639015,0.881602468179868,0.8866371413948235
e2828,0.16873375958338505,3.2252479787022287e-06,5.165172603909089e-06
e2829,0.174418360136182,1.4705835130507097e-06,2.4689624491444467e-06
e2830,0.2103257513046466,5.635425567201072e-09,1.3511442022566425e-08
e2831,0.058617180122654315,0.10800723341402836,0.11499352335023083
e2832,0.17222200479992605,1.99797772539513e-06,3.291098148776019e-06
e2833,0.21611377249892563,2.0799647000302837e-09,5.3629564045870225e-09
e2834,0.0781907548389751,0.03192557788537558,0.03501344722617659
e2835,0.19580907266054312,6.068870570034422e-08,1.2375297094342144e-07
e2836,0.17419226270475457,1.5179881030083395e-06,2.5440427193756068e-06
e2837,0.19618562527268202,5.71860974111174e-08,1.1710262795649684e-07
e2838,0.2147441208747305,2.6399580840731186e-09,6.671979409836812e-09
e2839,0.2356062126995383,5.87537568891478e-11,1.9763349595910095e-10
e2840,0.11658451240432238,0.0013515759436647764,0.0016386232045162087
e2841,0.029227187471538588,0.4232141843028095,0.4353335194678956
e2842,0.13000403224643525,0.0003479813293481009,0.00044590009362699347
e2843,0.22897125728700743,2.052330399994355e-10,6.27652911631899e-10
e2844,0.18411956000022184,3.6270154050617504e-07,6.610881714666499e-07
e2845,0.13451764124967913,0.00021392056228639874,0.00027968065104128076
e2846,0.17274622076915477,1.8576936711711733e-06,3.0722267145604878e-06
e2847,0.16306215453629186,6.883379441819637e-06,1.0588177389828459e-05
e2848,0.2792551230654983,5.899243289653224e-15,4.532623222552091e-14
e2849,0.1575267984192784,1.4078829736296047e-05,2.090879194199379e-05
e2850,0.19527151324869466,6.605058842516947e-08,1.33918156868148e-07
e2851,0.18392867541222105,3.7310270569121895e-07,6.791752509380952e-07
e2852,0.15396443446166647,2.2033448203924137e-05,3.199311340810582e-05
e2853,0.08621747898666043,0.017964078425208498,0.02004739573024053
e2854,0.20908919565636952,6.947345846947926e-09,1.643706840497726e-08
e2855,0.0023353863901917336,0.9489872664774597,0.9514255933750541
e2856,0.17509147941434017,1.337716783507803e-06,2.2592348291441298e-06
e2857,0.07887354018833162,0.03045412200190913,0.033430992268203424
e2858,0.10814318472027863,0.002965143058498872,0.0034941876511001098
e2859,0.17722936044665868,9.878813881372195e-07,1.6982411561792215e-06
e2860,0.24393266627846996,1.1579967750258954e-11,4.4460999079713136e-11
e2861,0.1082503552722726,0.0029366676756338375,0.003461656601416501
e2862,0.20237522344642683,2.1166158281420625e-08,4.639349595773438e-08
e2863,0.2053632537810903,1.295187939781957e-08,2.9436089540499024e-08
e2864,0.08364755811778468,0.021700445731673706,0.02406994426510823
e2865,0.13026490089223183,0.0003384731229206257,0.0004339678594240353
e2866,0.09978887818295562,0.0061329856825153364,0.007062462535851814
e2867,0.15073281657794954,3.2797923366550455e-05,4.66398938826893e-05
e2868,0.18143451120924337,5.38390045390378e-07,9.59258832775407e-07
e2869,0.05286195840306886,0.14728723038460298,0.15562365321512153
e2870,0.16234788546833878,7.55939011737601e-06,1.1567232859345067e-05
e2871,0.14233542088412227,8.881132088270474e-05,0.00012045701237498803
e2872,0.15339845392243323,2.3637051410134065e-05,3.4179430537833736e-05
e2873,0.07471449476554848,0.040394854681168484,0.04402045934807803
e2874,0.17558885951742179,1.2470244574229112e-06,2.1116224219465565e-06
e2875,0.2715954955434853,3.3655176839624707e-14,2.1808466919847985e-13
e2876,0.1271109341163568,0.0004715305307879722,0.0005963430290867904
e2877,0.10052419087704899,0.005764543685476625,0.006653968639268261
e2878,0.07240712302726202,0.04700896331430993,0.05102423747980624
e2879,0.07237742740363128,0.047099685085987504,0.05111731842441867
e2880,0.16708853600305523,4.029044183662599e-06,6.378518636029094e-06
e2881,0.2176633561261503,1.5851887826785292e-09,4.1671409214402556e-09
e2882,0.25536893338896377,1.1257820586312586e-12,5.2812501100334855e-12
e2883,0.17729000280068682,9.793706083538791e-07,1.684483587402091e-06
e2884,0.1972072595920598,4.863955338008001e-08,1.007837476326106e-07
e2885,0.23370068365413985,8.44780278410406e-11,2.764533389305555e-10
e2886,0.1698408787502415,2.7733780053621084e-06,4.4760926445016995e-06
e2887,0.1843815702410349,3.4887857599351195e-07,6.372543209244194e-07
e2888,0.22510769834787359,4.1777621372990224e-10,1.2124466462337837e-09
e2889,0.23861305750399944,3.291378566181097e-11,1.1615256865934354e-10
e2890,0.1499118002069918,3.623937582040577e-05,5.129551026574257e-05
e2891,0.18576271551012238,2.8400206047473715e-07,5.255873712868288e-07
e2892,0.22749142351485369,2.698639795583777e-10,8.067137138668644e-10
e2893,0.16771150787376535,3.704404526737651e-06,5.887520971334498e-06
e2894,0.11237389877529744,0.002013059015805524,0.002405420584516028
e2895,0.1906626431775813,1.3517679659335015e-07,2.6192972270766e-07
e2896,0.19251722457310905,1.015440681382556e-07,2.0011160189654252e-07
e2897,0.08996430137939872,0.013526245134039962,0.01522467636693412
e2898,0.1142766971010443,0.001684096441609058,0.0020236410354459427
e2899,0.23960741469522545,2.7126780989576242e-11,9.705554507237814e-11
e2900,0.21538205440011104,2.362964057533095e-09,6.03090736756555e-09
e2901,0.25038469464638186,3.1539970827917352e-12,1.3465896148370634e-11
e2902,0.24854466564905134,4.587623504007696e-12,1.8979980816996497e-11
e2903,0.24312220436556106,1.3599577157489689e-11,5.160785382037468e-11
e2904,0.2127995839342747,3.693308623278105e-09,9.113061575106545e-09
e2905,0.2076403499543595,8.863550905776879e-09,2.0596060605436698e-08
e2906,0.2111450585151506,4.902269772897475e-09,1.1859368888969092e-08
e2907,0.2974490213661155,7.546575785112212e-17,8.955089929858857e-16
e2908,0.2464757293463774,6.9661491247949615e-12,2.7898242620933736e-11
e2909,0.26101711427556185,3.409453862480439e-13,1.777059504016782e-12
e2910,0.24696842786874065,6.308742955893016e-12,2.5496341353020106e-11
e2911,0.19529257094695113,6.583218854038412e-08,1.3350255293525364e-07
e2912,0.24612024213635114,7.481618868449207e-12,2.9806649746174017e-11
e2913,0.17057127934228763,2.5091716272399485e-06,4.074460659492042e-06
e2914,0.16974952464508647,2.808239940232735e-06,4.530153600083611e-06
e2915,0.07936417366600726,0.029433014471278374,0.03234040019758377
e2916,0.210984600062467,5.0381486725146325e-09,1.216885041668178e-08
e2917,0.22996477009266406,1.7059351864967577e-10,5.295290939211586e-10
e2918,0.2540810711985859,1.4722694853260882e-12,6.7522845720187035e-12
e2919,0.21687685127274012,1.819997068867735e-09,4.746781346063949e-09
e2920,0.11888118846048161,0.001081658468229014,0.0013216875548174739
e2921,0.22246241025563118,6.746670934558601e-10,1.886981751197697e-09
e2922,0.15036774900529837,3.4288063448876484e-05,4.8654625116417714e-05
e2923,0.21301538028296202,3.5587836921163574e-09,8.807336832870975e-09
e2924,0.25069772549426383,2.9583329398123346e-12,1.272607555172189e-11
e2925,0.19121285327342263,1.2421328839538591e-07,2.417215371668472e-07
e2926,0.10984420455225129,0.002541566482017564,0.0030087550857911677
e2927,0.1514326870848182,3.011120012027995e-05,4.300365167170741e-05
e2928,0.15610415003656505,1.6856239321472063e-05,2.4779431373073358e-05
e2929,0.18192486486481813,5.011372386335853e-07,8.970613518762569e-07
e2930,0.2150816414673562,2.48969168764702e-09,6.3243380883553355e-09
e2931,0.22351058726175946,5.583731760194008e-10,1.585563099712625e-09
e2932,0.26569228416783913,1.2409260127523782e-13,7.141245706701077e-13
e2933,0.2620807676525119,2.7138346582426524e-13,1.4478635308050611e-12
e2934,0.12526022945696902,0.0005708191098924584,0.0007158170197781789
e2935,0.2791474876445239,6.047678465930887e-15,4.634147149481119e-14
e2936,0.1875517688311332,2.1706103461947543e-07,4.0838750013496846e-07
e2937,0.21243837258046996,3.929614619730904e-09,9.647092392381566e-09
e2938,0.26556793718041133,1.2750669177484768e-13,7.327124361303693e-13
e2939,0.20676757736349,1.0255720706773995e-08,2.3599542329417498e-08
e2940,0.27616038273185495,1.2000936233778301e-14,8.637201846372086e-14
e2941,0.22113743935637722,8.557922503241642e-10,2.3512723707649964e-09
e2942,0.19436753059781756,7.611609065418471e-08,1.5287749334056073e-07
e2943,0.28265033654334776,2.6787427789174242e-15,2.2109905143283594e-14
e2944,0.2552434808027459,1.1556717804275768e-12,5.41253669816634e-12
e2945,0.2851138033268347,1.5003524534633352e-15,1.3037997303021997e-14
e2946,0.20579259107261894,1.2061969865832922e-08,2.748576667011052e-08
e2947,0.2284922592344824,2.2429640566523318e-10,6.812421356437943e-10
e2948,0.17438047559233913,1.4784262335559582e-06,2.4815015222472647e-06
e2949,0.03439505686467194,0.345916063697588,0.3577636124724287
e2950,0.14359441858715424,7.675382913683877e-05,0.00010477439976835584
e2951,0.16137401921223957,8.583786768408216e-06,1.3046464270321811e-05
e2952,0.2767438089580073,1.0504362165532056e-14,7.634653290507229e-14
e2953,0.16919906644005425,3.027352206168198e-06,4.867440325017948e-06
e2954,0.24114884219886157,2.0066398303233158e-11,7.374355055112463e-11
e2955,0.19801000502932725,4.280447687101123e-08,8.941938796274653e-08
e2956,0.14308826041578931,8.140278532401813e-05,0.00011080890812969155
